,raw
13975,0.695
13976,0.75
13977,0.675
13978,0.74
13979,0.785
13980,0.68
13981,0.705
13982,0.695
13983,0.585
13984,0.7
13985,0.77
13986,0.67
13987,0.72
13988,0.81
13989,0.66
13990,0.705
13991,0.74
13992,0.535
13993,0.725
13994,0.78
13995,0.7
13996,0.725
13997,0.82
13998,0.705
13999,0.68
14000,0.705
14001,0.535
14002,0.7
14003,0.8
14004,0.645
14005,0.745
14006,0.78
14007,0.67
14008,0.705
14009,0.725
14010,0.615
14011,0.68
14012,0.79
14013,0.705
14014,0.725
14015,0.815
14016,0.7
14017,0.725
14018,0.745
14019,0.61
14020,0.695
14021,0.8
14022,0.665
14023,0.76
14024,0.795
14025,0.68
14026,0.72
14027,0.755
14028,0.685
14029,0.675
14030,0.75
14031,0.68
14032,0.715
14033,0.825
14034,0.725
14035,0.705
14036,0.725
14037,0.6
14038,0.705
14039,0.775
14040,0.5
14041,0.5
14042,0.57
14043,0.5
14044,0.5
14045,0.53
14046,0.5
14047,0.5
14048,0.55
14049,0.5
14050,0.585
14051,0.565
14052,0.5
14053,0.55
14054,0.54
14055,0.5
14056,0.54
14057,0.61
14058,0.515
14059,0.67
14060,0.66
14061,0.585
14062,0.585
14063,0.57
14064,0.51
14065,0.52
14066,0.585
14067,0.57
14068,0.64
14069,0.71
14070,0.56
14071,0.64
14072,0.58
14073,0.58
14074,0.545
14075,0.625
14076,0.6
14077,0.665
14078,0.78
14079,0.59
14080,0.59
14081,0.59
14082,0.475
14083,0.53
14084,0.705
14085,0.54
14086,0.77
14087,0.83
14088,0.56
14089,0.59
14090,0.595
14091,0.51
14092,0.595
14093,0.74
14094,0.535
14095,0.78
14096,0.845
14097,0.58
14098,0.59
14099,0.59
14100,0.56
14101,0.575
14102,0.8
14103,0.55
14104,0.72
14105,0.85
14106,0.6
14107,0.64
14108,0.63
14109,0.49
14110,0.535
14111,0.805
14112,0.57
14113,0.845
14114,0.835
14115,0.69
14116,0.65
14117,0.635
14118,0.6
14119,0.675
14120,0.745
14121,0.6
14122,0.805
14123,0.87
14124,0.665
14125,0.69
14126,0.695
14127,0.515
14128,0.63
14129,0.855
14130,0.62
14131,0.78
14132,0.905
14133,0.68
14134,0.695
14135,0.735
14136,0.555
14137,0.625
14138,0.84
14139,0.64
14140,0.835
14141,0.9
14142,0.61
14143,0.7
14144,0.71
14145,0.565
14146,0.66
14147,0.875
14148,0.665
14149,0.865
14150,0.885
14151,0.63
14152,0.67
14153,0.71
14154,0.605
14155,0.74
14156,0.875
14157,0.655
14158,0.82
14159,0.91
14160,0.68
14161,0.68
14162,0.67
14163,0.615
14164,0.675
14165,0.875
14166,0.68
14167,0.87
14168,0.92
14169,0.635
14170,0.695
14171,0.72
14172,0.665
14173,0.735
14174,0.885
14175,0.67
14176,0.905
14177,0.935
14178,0.665
14179,0.77
14180,0.755
14181,0.61
14182,0.68
14183,0.925
14184,0.625
14185,0.92
14186,0.925
14187,0.755
14188,0.785
14189,0.785
14190,0.575
14191,0.695
14192,0.895
14193,0.655
14194,0.875
14195,0.925
14196,0.81
14197,0.82
14198,0.805
14199,0.635
14200,0.74
14201,0.9
14202,0.66
14203,0.895
14204,0.935
14205,0.815
14206,0.82
14207,0.83
14208,0.595
14209,0.735
14210,0.955
14211,0.65
14212,0.91
14213,0.935
14214,0.755
14215,0.81
14216,0.785
14217,0.53
14218,0.74
14219,0.895
14220,0.715
14221,0.875
14222,0.915
14223,0.845
14224,0.865
14225,0.855
14226,0.6
14227,0.815
14228,0.94
14229,0.7
14230,0.885
14231,0.92
14232,0.885
14233,0.885
14234,0.875
14235,0.62
14236,0.825
14237,0.91
14238,0.65
14239,0.9
14240,0.91
14241,0.895
14242,0.875
14243,0.88
14244,0.61
14245,0.835
14246,0.92
14247,0.715
14248,0.89
14249,0.93
14250,0.86
14251,0.885
14252,0.885
14253,0.57
14254,0.83
14255,0.93
14256,0.75
14257,0.88
14258,0.91
14259,0.92
14260,0.92
14261,0.905
14262,0.6
14263,0.8
14264,0.925
14265,0.755
14266,0.905
14267,0.92
14268,0.9
14269,0.89
14270,0.86
14271,0.58
14272,0.81
14273,0.93
14274,0.745
14275,0.85
14276,0.925
14277,0.91
14278,0.88
14279,0.88
14280,0.66
14281,0.8
14282,0.945
14283,0.75
14284,0.905
14285,0.93
14286,0.905
14287,0.875
14288,0.895
14289,0.56
14290,0.835
14291,0.92
14292,0.805
14293,0.89
14294,0.935
14295,0.91
14296,0.885
14297,0.855
14298,0.645
14299,0.85
14300,0.95
14301,0.79
14302,0.885
14303,0.945
14304,0.89
14305,0.81
14306,0.87
14307,0.585
14308,0.795
14309,0.925
14310,0.5
14311,0.5
14312,0.57
14313,0.5
14314,0.5
14315,0.51
14316,0.5
14317,0.5
14318,0.52
14319,0.5
14320,0.565
14321,0.605
14322,0.5
14323,0.535
14324,0.54
14325,0.5
14326,0.55
14327,0.55
14328,0.455
14329,0.555
14330,0.575
14331,0.545
14332,0.535
14333,0.56
14334,0.54
14335,0.495
14336,0.585
14337,0.515
14338,0.595
14339,0.545
14340,0.53
14341,0.54
14342,0.515
14343,0.54
14344,0.5
14345,0.535
14346,0.475
14347,0.56
14348,0.54
14349,0.53
14350,0.565
14351,0.58
14352,0.535
14353,0.495
14354,0.59
14355,0.525
14356,0.58
14357,0.595
14358,0.495
14359,0.575
14360,0.545
14361,0.545
14362,0.52
14363,0.615
14364,0.49
14365,0.595
14366,0.545
14367,0.525
14368,0.545
14369,0.52
14370,0.575
14371,0.58
14372,0.595
14373,0.505
14374,0.58
14375,0.585
14376,0.495
14377,0.575
14378,0.56
14379,0.53
14380,0.54
14381,0.605
14382,0.48
14383,0.635
14384,0.56
14385,0.555
14386,0.565
14387,0.575
14388,0.53
14389,0.545
14390,0.6
14391,0.51
14392,0.545
14393,0.61
14394,0.555
14395,0.535
14396,0.575
14397,0.56
14398,0.57
14399,0.59
14400,0.525
14401,0.58
14402,0.6
14403,0.575
14404,0.565
14405,0.575
14406,0.565
14407,0.58
14408,0.63
14409,0.53
14410,0.555
14411,0.595
14412,0.555
14413,0.58
14414,0.59
14415,0.565
14416,0.565
14417,0.565
14418,0.55
14419,0.57
14420,0.59
14421,0.56
14422,0.595
14423,0.585
14424,0.6
14425,0.53
14426,0.59
14427,0.54
14428,0.555
14429,0.6
14430,0.585
14431,0.605
14432,0.615
14433,0.545
14434,0.56
14435,0.595
14436,0.535
14437,0.6
14438,0.6
14439,0.52
14440,0.545
14441,0.56
14442,0.52
14443,0.6
14444,0.58
14445,0.555
14446,0.58
14447,0.61
14448,0.54
14449,0.62
14450,0.6
14451,0.5
14452,0.56
14453,0.68
14454,0.54
14455,0.59
14456,0.615
14457,0.61
14458,0.635
14459,0.59
14460,0.565
14461,0.62
14462,0.61
14463,0.57
14464,0.575
14465,0.615
14466,0.625
14467,0.645
14468,0.59
14469,0.585
14470,0.555
14471,0.64
14472,0.57
14473,0.58
14474,0.65
14475,0.59
14476,0.595
14477,0.66
14478,0.555
14479,0.535
14480,0.67
14481,0.565
14482,0.56
14483,0.635
14484,0.605
14485,0.64
14486,0.68
14487,0.53
14488,0.625
14489,0.685
14490,0.545
14491,0.635
14492,0.675
14493,0.635
14494,0.695
14495,0.705
14496,0.54
14497,0.615
14498,0.68
14499,0.57
14500,0.62
14501,0.69
14502,0.62
14503,0.64
14504,0.665
14505,0.575
14506,0.625
14507,0.645
14508,0.53
14509,0.585
14510,0.685
14511,0.705
14512,0.645
14513,0.695
14514,0.52
14515,0.6
14516,0.68
14517,0.54
14518,0.59
14519,0.695
14520,0.6
14521,0.62
14522,0.69
14523,0.54
14524,0.645
14525,0.675
14526,0.595
14527,0.57
14528,0.655
14529,0.65
14530,0.665
14531,0.725
14532,0.545
14533,0.61
14534,0.7
14535,0.52
14536,0.645
14537,0.665
14538,0.62
14539,0.66
14540,0.68
14541,0.515
14542,0.67
14543,0.695
14544,0.58
14545,0.625
14546,0.71
14547,0.67
14548,0.64
14549,0.69
14550,0.495
14551,0.645
14552,0.7
14553,0.57
14554,0.595
14555,0.71
14556,0.63
14557,0.65
14558,0.665
14559,0.5
14560,0.66
14561,0.69
14562,0.62
14563,0.6
14564,0.705
14565,0.655
14566,0.62
14567,0.71
14568,0.545
14569,0.65
14570,0.665
14571,0.625
14572,0.62
14573,0.7
14574,0.69
14575,0.65
14576,0.72
14577,0.525
14578,0.65
14579,0.68
14580,0.5
14581,0.5
14582,0.54
14583,0.5
14584,0.5
14585,0.53
14586,0.5
14587,0.5
14588,0.525
14589,0.5
14590,0.61
14591,0.66
14592,0.5
14593,0.565
14594,0.54
14595,0.5
14596,0.625
14597,0.61
14598,0.6
14599,0.73
14600,0.765
14601,0.555
14602,0.58
14603,0.585
14604,0.545
14605,0.545
14606,0.73
14607,0.555
14608,0.73
14609,0.82
14610,0.59
14611,0.595
14612,0.585
14613,0.555
14614,0.62
14615,0.785
14616,0.605
14617,0.67
14618,0.86
14619,0.545
14620,0.605
14621,0.595
14622,0.555
14623,0.585
14624,0.75
14625,0.605
14626,0.815
14627,0.895
14628,0.625
14629,0.63
14630,0.635
14631,0.595
14632,0.615
14633,0.825
14634,0.63
14635,0.85
14636,0.895
14637,0.62
14638,0.66
14639,0.655
14640,0.565
14641,0.645
14642,0.84
14643,0.67
14644,0.775
14645,0.9
14646,0.645
14647,0.63
14648,0.705
14649,0.54
14650,0.605
14651,0.875
14652,0.655
14653,0.845
14654,0.89
14655,0.65
14656,0.69
14657,0.675
14658,0.62
14659,0.6
14660,0.855
14661,0.68
14662,0.78
14663,0.92
14664,0.66
14665,0.735
14666,0.805
14667,0.66
14668,0.645
14669,0.87
14670,0.66
14671,0.775
14672,0.895
14673,0.735
14674,0.76
14675,0.76
14676,0.645
14677,0.67
14678,0.895
14679,0.685
14680,0.865
14681,0.915
14682,0.77
14683,0.745
14684,0.775
14685,0.705
14686,0.725
14687,0.905
14688,0.7
14689,0.89
14690,0.915
14691,0.78
14692,0.745
14693,0.745
14694,0.705
14695,0.735
14696,0.9
14697,0.715
14698,0.865
14699,0.94
14700,0.75
14701,0.73
14702,0.74
14703,0.645
14704,0.695
14705,0.925
14706,0.7
14707,0.9
14708,0.915
14709,0.71
14710,0.735
14711,0.725
14712,0.695
14713,0.76
14714,0.92
14715,0.705
14716,0.91
14717,0.915
14718,0.685
14719,0.775
14720,0.67
14721,0.685
14722,0.78
14723,0.9
14724,0.69
14725,0.9
14726,0.91
14727,0.765
14728,0.785
14729,0.785
14730,0.635
14731,0.79
14732,0.895
14733,0.695
14734,0.895
14735,0.94
14736,0.775
14737,0.78
14738,0.81
14739,0.68
14740,0.775
14741,0.925
14742,0.69
14743,0.885
14744,0.92
14745,0.765
14746,0.795
14747,0.865
14748,0.68
14749,0.835
14750,0.945
14751,0.735
14752,0.915
14753,0.945
14754,0.815
14755,0.835
14756,0.845
14757,0.64
14758,0.85
14759,0.93
14760,0.655
14761,0.905
14762,0.935
14763,0.88
14764,0.875
14765,0.885
14766,0.65
14767,0.85
14768,0.955
14769,0.695
14770,0.9
14771,0.945
14772,0.895
14773,0.89
14774,0.875
14775,0.645
14776,0.875
14777,0.96
14778,0.695
14779,0.89
14780,0.945
14781,0.845
14782,0.89
14783,0.89
14784,0.675
14785,0.865
14786,0.95
14787,0.665
14788,0.89
14789,0.945
14790,0.895
14791,0.87
14792,0.9
14793,0.715
14794,0.875
14795,0.95
14796,0.715
14797,0.87
14798,0.955
14799,0.905
14800,0.865
14801,0.91
14802,0.695
14803,0.885
14804,0.965
14805,0.725
14806,0.91
14807,0.945
14808,0.895
14809,0.89
14810,0.86
14811,0.75
14812,0.87
14813,0.945
14814,0.705
14815,0.89
14816,0.95
14817,0.86
14818,0.84
14819,0.855
14820,0.665
14821,0.89
14822,0.955
14823,0.73
14824,0.925
14825,0.96
14826,0.855
14827,0.84
14828,0.835
14829,0.73
14830,0.87
14831,0.965
14832,0.665
14833,0.9
14834,0.96
14835,0.87
14836,0.845
14837,0.84
14838,0.755
14839,0.895
14840,0.96
14841,0.715
14842,0.9
14843,0.96
14844,0.925
14845,0.85
14846,0.87
14847,0.72
14848,0.83
14849,0.96
14850,0.5
14851,0.5
14852,0.55
14853,0.5
14854,0.5
14855,0.485
14856,0.5
14857,0.5
14858,0.51
14859,0.5
14860,0.505
14861,0.51
14862,0.5
14863,0.54
14864,0.515
14865,0.5
14866,0.525
14867,0.515
14868,0.51
14869,0.54
14870,0.555
14871,0.535
14872,0.545
14873,0.605
14874,0.5
14875,0.535
14876,0.56
14877,0.515
14878,0.515
14879,0.525
14880,0.52
14881,0.56
14882,0.555
14883,0.485
14884,0.53
14885,0.55
14886,0.555
14887,0.53
14888,0.57
14889,0.49
14890,0.535
14891,0.555
14892,0.505
14893,0.55
14894,0.57
14895,0.55
14896,0.555
14897,0.555
14898,0.49
14899,0.54
14900,0.605
14901,0.505
14902,0.59
14903,0.585
14904,0.54
14905,0.535
14906,0.59
14907,0.54
14908,0.56
14909,0.59
14910,0.545
14911,0.565
14912,0.575
14913,0.525
14914,0.52
14915,0.63
14916,0.53
14917,0.57
14918,0.62
14919,0.49
14920,0.52
14921,0.655
14922,0.51
14923,0.54
14924,0.595
14925,0.535
14926,0.58
14927,0.53
14928,0.52
14929,0.545
14930,0.63
14931,0.53
14932,0.56
14933,0.585
14934,0.565
14935,0.54
14936,0.585
14937,0.53
14938,0.6
14939,0.57
14940,0.515
14941,0.585
14942,0.64
14943,0.535
14944,0.535
14945,0.55
14946,0.53
14947,0.53
14948,0.63
14949,0.505
14950,0.595
14951,0.645
14952,0.565
14953,0.61
14954,0.595
14955,0.505
14956,0.56
14957,0.62
14958,0.54
14959,0.66
14960,0.675
14961,0.565
14962,0.585
14963,0.65
14964,0.555
14965,0.55
14966,0.645
14967,0.515
14968,0.61
14969,0.685
14970,0.575
14971,0.58
14972,0.575
14973,0.56
14974,0.55
14975,0.64
14976,0.495
14977,0.63
14978,0.65
14979,0.57
14980,0.645
14981,0.575
14982,0.525
14983,0.575
14984,0.605
14985,0.55
14986,0.645
14987,0.69
14988,0.615
14989,0.61
14990,0.58
14991,0.575
14992,0.57
14993,0.63
14994,0.525
14995,0.665
14996,0.665
14997,0.57
14998,0.62
14999,0.62
15000,0.57
15001,0.6
15002,0.665
15003,0.56
15004,0.63
15005,0.685
15006,0.585
15007,0.655
15008,0.665
15009,0.55
15010,0.625
15011,0.675
15012,0.555
15013,0.625
15014,0.685
15015,0.495
15016,0.705
15017,0.72
15018,0.545
15019,0.61
15020,0.715
15021,0.525
15022,0.635
15023,0.7
15024,0.605
15025,0.66
15026,0.65
15027,0.515
15028,0.64
15029,0.715
15030,0.545
15031,0.675
15032,0.755
15033,0.61
15034,0.645
15035,0.645
15036,0.505
15037,0.635
15038,0.74
15039,0.555
15040,0.66
15041,0.735
15042,0.58
15043,0.63
15044,0.66
15045,0.505
15046,0.625
15047,0.74
15048,0.545
15049,0.69
15050,0.725
15051,0.605
15052,0.63
15053,0.67
15054,0.525
15055,0.67
15056,0.755
15057,0.57
15058,0.74
15059,0.715
15060,0.58
15061,0.685
15062,0.71
15063,0.535
15064,0.65
15065,0.705
15066,0.57
15067,0.7
15068,0.7
15069,0.645
15070,0.705
15071,0.7
15072,0.535
15073,0.695
15074,0.715
15075,0.555
15076,0.735
15077,0.69
15078,0.635
15079,0.735
15080,0.72
15081,0.595
15082,0.7
15083,0.71
15084,0.58
15085,0.75
15086,0.705
15087,0.665
15088,0.71
15089,0.73
15090,0.56
15091,0.69
15092,0.685
15093,0.585
15094,0.725
15095,0.73
15096,0.61
15097,0.68
15098,0.71
15099,0.625
15100,0.68
15101,0.715
15102,0.565
15103,0.7
15104,0.735
15105,0.63
15106,0.74
15107,0.695
15108,0.56
15109,0.715
15110,0.725
15111,0.54
15112,0.695
15113,0.745
15114,0.66
15115,0.725
15116,0.705
15117,0.575
15118,0.665
15119,0.75
15120,0.5
15121,0.5
15122,0.575
15123,0.5
15124,0.5
15125,0.465
15126,0.5
15127,0.5
15128,0.515
15129,0.5
15130,0.61
15131,0.71
15132,0.5
15133,0.54
15134,0.545
15135,0.5
15136,0.545
15137,0.62
15138,0.51
15139,0.655
15140,0.73
15141,0.565
15142,0.6
15143,0.565
15144,0.495
15145,0.575
15146,0.645
15147,0.565
15148,0.695
15149,0.75
15150,0.56
15151,0.605
15152,0.59
15153,0.505
15154,0.56
15155,0.695
15156,0.625
15157,0.705
15158,0.78
15159,0.57
15160,0.615
15161,0.595
15162,0.52
15163,0.58
15164,0.76
15165,0.635
15166,0.745
15167,0.8
15168,0.605
15169,0.59
15170,0.6
15171,0.505
15172,0.615
15173,0.775
15174,0.645
15175,0.8
15176,0.83
15177,0.565
15178,0.605
15179,0.635
15180,0.62
15181,0.645
15182,0.805
15183,0.665
15184,0.785
15185,0.84
15186,0.605
15187,0.695
15188,0.69
15189,0.52
15190,0.63
15191,0.82
15192,0.66
15193,0.79
15194,0.84
15195,0.66
15196,0.725
15197,0.69
15198,0.54
15199,0.645
15200,0.815
15201,0.65
15202,0.78
15203,0.845
15204,0.7
15205,0.715
15206,0.71
15207,0.57
15208,0.66
15209,0.815
15210,0.675
15211,0.83
15212,0.84
15213,0.7
15214,0.725
15215,0.725
15216,0.665
15217,0.67
15218,0.86
15219,0.685
15220,0.825
15221,0.845
15222,0.68
15223,0.75
15224,0.72
15225,0.535
15226,0.725
15227,0.82
15228,0.705
15229,0.845
15230,0.855
15231,0.63
15232,0.705
15233,0.645
15234,0.585
15235,0.735
15236,0.84
15237,0.715
15238,0.825
15239,0.855
15240,0.68
15241,0.755
15242,0.705
15243,0.63
15244,0.715
15245,0.835
15246,0.715
15247,0.82
15248,0.86
15249,0.63
15250,0.705
15251,0.695
15252,0.65
15253,0.78
15254,0.845
15255,0.76
15256,0.795
15257,0.87
15258,0.715
15259,0.71
15260,0.73
15261,0.61
15262,0.765
15263,0.87
15264,0.725
15265,0.835
15266,0.865
15267,0.75
15268,0.76
15269,0.74
15270,0.655
15271,0.785
15272,0.88
15273,0.765
15274,0.81
15275,0.875
15276,0.785
15277,0.815
15278,0.785
15279,0.605
15280,0.77
15281,0.855
15282,0.75
15283,0.845
15284,0.88
15285,0.79
15286,0.77
15287,0.775
15288,0.635
15289,0.795
15290,0.875
15291,0.74
15292,0.835
15293,0.885
15294,0.765
15295,0.77
15296,0.775
15297,0.605
15298,0.775
15299,0.88
15300,0.775
15301,0.83
15302,0.89
15303,0.8
15304,0.795
15305,0.75
15306,0.61
15307,0.79
15308,0.895
15309,0.74
15310,0.84
15311,0.875
15312,0.845
15313,0.835
15314,0.815
15315,0.65
15316,0.795
15317,0.875
15318,0.695
15319,0.84
15320,0.905
15321,0.88
15322,0.875
15323,0.88
15324,0.635
15325,0.83
15326,0.9
15327,0.77
15328,0.885
15329,0.905
15330,0.835
15331,0.86
15332,0.835
15333,0.66
15334,0.82
15335,0.89
15336,0.785
15337,0.865
15338,0.9
15339,0.865
15340,0.855
15341,0.815
15342,0.71
15343,0.87
15344,0.87
15345,0.78
15346,0.855
15347,0.89
15348,0.895
15349,0.885
15350,0.855
15351,0.69
15352,0.805
15353,0.855
15354,0.77
15355,0.87
15356,0.885
15357,0.86
15358,0.845
15359,0.855
15360,0.695
15361,0.8
15362,0.88
15363,0.745
15364,0.875
15365,0.89
15366,0.865
15367,0.85
15368,0.85
15369,0.675
15370,0.84
15371,0.87
15372,0.805
15373,0.88
15374,0.89
15375,0.875
15376,0.855
15377,0.83
15378,0.65
15379,0.87
15380,0.88
15381,0.79
15382,0.875
15383,0.895
15384,0.855
15385,0.825
15386,0.84
15387,0.725
15388,0.795
15389,0.9
15390,0.5
15391,0.5
15392,0.52
15393,0.5
15394,0.5
15395,0.515
15396,0.5
15397,0.5
15398,0.53
15399,0.5
15400,0.5
15401,0.57
15402,0.5
15403,0.525
15404,0.53
15405,0.5
15406,0.505
15407,0.545
15408,0.47
15409,0.515
15410,0.56
15411,0.535
15412,0.52
15413,0.57
15414,0.52
15415,0.555
15416,0.52
15417,0.545
15418,0.53
15419,0.53
15420,0.525
15421,0.52
15422,0.505
15423,0.52
15424,0.55
15425,0.545
15426,0.5
15427,0.545
15428,0.54
15429,0.53
15430,0.55
15431,0.545
15432,0.495
15433,0.505
15434,0.58
15435,0.55
15436,0.52
15437,0.59
15438,0.545
15439,0.52
15440,0.55
15441,0.515
15442,0.51
15443,0.62
15444,0.51
15445,0.52
15446,0.595
15447,0.54
15448,0.56
15449,0.565
15450,0.51
15451,0.535
15452,0.625
15453,0.55
15454,0.53
15455,0.585
15456,0.55
15457,0.545
15458,0.56
15459,0.515
15460,0.575
15461,0.64
15462,0.55
15463,0.565
15464,0.555
15465,0.565
15466,0.57
15467,0.565
15468,0.545
15469,0.53
15470,0.61
15471,0.545
15472,0.59
15473,0.62
15474,0.57
15475,0.575
15476,0.605
15477,0.51
15478,0.62
15479,0.62
15480,0.565
15481,0.63
15482,0.65
15483,0.57
15484,0.615
15485,0.62
15486,0.56
15487,0.575
15488,0.595
15489,0.58
15490,0.61
15491,0.6
15492,0.53
15493,0.58
15494,0.61
15495,0.5
15496,0.56
15497,0.57
15498,0.55
15499,0.595
15500,0.55
15501,0.555
15502,0.635
15503,0.555
15504,0.53
15505,0.57
15506,0.6
15507,0.525
15508,0.61
15509,0.66
15510,0.545
15511,0.57
15512,0.57
15513,0.54
15514,0.565
15515,0.595
15516,0.565
15517,0.59
15518,0.605
15519,0.555
15520,0.57
15521,0.58
15522,0.545
15523,0.61
15524,0.575
15525,0.575
15526,0.62
15527,0.595
15528,0.615
15529,0.595
15530,0.63
15531,0.55
15532,0.605
15533,0.595
15534,0.565
15535,0.605
15536,0.66
15537,0.6
15538,0.64
15539,0.64
15540,0.53
15541,0.555
15542,0.64
15543,0.57
15544,0.64
15545,0.645
15546,0.585
15547,0.65
15548,0.6
15549,0.525
15550,0.53
15551,0.58
15552,0.545
15553,0.64
15554,0.64
15555,0.555
15556,0.63
15557,0.635
15558,0.495
15559,0.625
15560,0.665
15561,0.585
15562,0.585
15563,0.635
15564,0.59
15565,0.62
15566,0.6
15567,0.555
15568,0.6
15569,0.72
15570,0.565
15571,0.61
15572,0.655
15573,0.635
15574,0.625
15575,0.65
15576,0.555
15577,0.6
15578,0.69
15579,0.6
15580,0.6
15581,0.675
15582,0.63
15583,0.645
15584,0.645
15585,0.57
15586,0.63
15587,0.63
15588,0.58
15589,0.635
15590,0.665
15591,0.66
15592,0.64
15593,0.645
15594,0.555
15595,0.64
15596,0.695
15597,0.565
15598,0.605
15599,0.655
15600,0.57
15601,0.665
15602,0.695
15603,0.62
15604,0.62
15605,0.61
15606,0.565
15607,0.6
15608,0.665
15609,0.635
15610,0.615
15611,0.69
15612,0.53
15613,0.665
15614,0.635
15615,0.565
15616,0.655
15617,0.665
15618,0.62
15619,0.66
15620,0.62
15621,0.605
15622,0.65
15623,0.63
15624,0.565
15625,0.63
15626,0.715
15627,0.645
15628,0.645
15629,0.68
15630,0.62
15631,0.635
15632,0.615
15633,0.585
15634,0.655
15635,0.685
15636,0.655
15637,0.65
15638,0.695
15639,0.55
15640,0.605
15641,0.63
15642,0.625
15643,0.67
15644,0.66
15645,0.645
15646,0.69
15647,0.69
15648,0.6
15649,0.605
15650,0.69
15651,0.585
15652,0.64
15653,0.695
15654,0.69
15655,0.705
15656,0.69
15657,0.55
15658,0.62
15659,0.685
15660,0.5
15661,0.5
15662,0.615
15663,0.5
15664,0.5
15665,0.575
15666,0.5
15667,0.5
15668,0.545
15669,0.5
15670,0.65
15671,0.735
15672,0.5
15673,0.555
15674,0.575
15675,0.5
15676,0.58
15677,0.58
15678,0.6
15679,0.715
15680,0.81
15681,0.62
15682,0.605
15683,0.63
15684,0.54
15685,0.57
15686,0.665
15687,0.61
15688,0.725
15689,0.835
15690,0.585
15691,0.675
15692,0.66
15693,0.605
15694,0.59
15695,0.765
15696,0.635
15697,0.785
15698,0.865
15699,0.645
15700,0.715
15701,0.63
15702,0.565
15703,0.56
15704,0.78
15705,0.6
15706,0.815
15707,0.835
15708,0.685
15709,0.65
15710,0.665
15711,0.55
15712,0.615
15713,0.81
15714,0.645
15715,0.84
15716,0.885
15717,0.665
15718,0.695
15719,0.715
15720,0.65
15721,0.67
15722,0.88
15723,0.65
15724,0.88
15725,0.88
15726,0.7
15727,0.725
15728,0.745
15729,0.575
15730,0.715
15731,0.88
15732,0.67
15733,0.84
15734,0.86
15735,0.745
15736,0.795
15737,0.735
15738,0.575
15739,0.74
15740,0.825
15741,0.585
15742,0.875
15743,0.91
15744,0.74
15745,0.75
15746,0.795
15747,0.525
15748,0.76
15749,0.915
15750,0.66
15751,0.905
15752,0.91
15753,0.74
15754,0.73
15755,0.76
15756,0.625
15757,0.82
15758,0.94
15759,0.68
15760,0.9
15761,0.915
15762,0.73
15763,0.775
15764,0.8
15765,0.605
15766,0.825
15767,0.92
15768,0.65
15769,0.915
15770,0.91
15771,0.78
15772,0.79
15773,0.835
15774,0.63
15775,0.78
15776,0.935
15777,0.655
15778,0.895
15779,0.92
15780,0.76
15781,0.8
15782,0.76
15783,0.625
15784,0.79
15785,0.925
15786,0.675
15787,0.915
15788,0.935
15789,0.71
15790,0.795
15791,0.805
15792,0.675
15793,0.75
15794,0.915
15795,0.74
15796,0.91
15797,0.935
15798,0.755
15799,0.795
15800,0.81
15801,0.725
15802,0.845
15803,0.935
15804,0.76
15805,0.93
15806,0.94
15807,0.76
15808,0.825
15809,0.82
15810,0.56
15811,0.87
15812,0.94
15813,0.75
15814,0.91
15815,0.93
15816,0.81
15817,0.845
15818,0.825
15819,0.64
15820,0.86
15821,0.935
15822,0.73
15823,0.9
15824,0.925
15825,0.845
15826,0.84
15827,0.865
15828,0.64
15829,0.815
15830,0.955
15831,0.82
15832,0.915
15833,0.96
15834,0.83
15835,0.885
15836,0.84
15837,0.615
15838,0.875
15839,0.95
15840,0.755
15841,0.925
15842,0.955
15843,0.875
15844,0.915
15845,0.9
15846,0.7
15847,0.865
15848,0.94
15849,0.76
15850,0.945
15851,0.95
15852,0.875
15853,0.915
15854,0.935
15855,0.665
15856,0.865
15857,0.945
15858,0.745
15859,0.935
15860,0.95
15861,0.9
15862,0.91
15863,0.895
15864,0.725
15865,0.875
15866,0.935
15867,0.81
15868,0.935
15869,0.955
15870,0.94
15871,0.95
15872,0.95
15873,0.65
15874,0.895
15875,0.925
15876,0.815
15877,0.92
15878,0.95
15879,0.875
15880,0.92
15881,0.91
15882,0.76
15883,0.87
15884,0.93
15885,0.805
15886,0.935
15887,0.94
15888,0.88
15889,0.875
15890,0.87
15891,0.695
15892,0.86
15893,0.925
15894,0.78
15895,0.92
15896,0.945
15897,0.92
15898,0.91
15899,0.87
15900,0.635
15901,0.88
15902,0.935
15903,0.825
15904,0.92
15905,0.93
15906,0.91
15907,0.93
15908,0.915
15909,0.76
15910,0.905
15911,0.935
15912,0.82
15913,0.93
15914,0.94
15915,0.885
15916,0.87
15917,0.88
15918,0.755
15919,0.88
15920,0.945
15921,0.805
15922,0.92
15923,0.945
15924,0.94
15925,0.905
15926,0.915
15927,0.77
15928,0.86
15929,0.935
15930,0.5
15931,0.5
15932,0.55
15933,0.5
15934,0.5
15935,0.51
15936,0.5
15937,0.5
15938,0.475
15939,0.5
15940,0.54
15941,0.605
15942,0.5
15943,0.535
15944,0.545
15945,0.5
15946,0.565
15947,0.52
15948,0.52
15949,0.57
15950,0.64
15951,0.565
15952,0.54
15953,0.525
15954,0.48
15955,0.605
15956,0.57
15957,0.57
15958,0.62
15959,0.625
15960,0.515
15961,0.57
15962,0.525
15963,0.53
15964,0.59
15965,0.61
15966,0.545
15967,0.61
15968,0.65
15969,0.525
15970,0.545
15971,0.525
15972,0.545
15973,0.555
